stateid,timeid,cases
UP,72,16742.0
UP,73,15712.0
UP,74,14019.0
UP,75,13203.0
UP,76,12269.0
UP,77,11164.0
UP,78,9845.0
UP,79,9333.0
UP,80,8543.0
UP,81,7878.0
UP,82,7378.0
UP,83,6410.0
UP,84,5421.0
UP,85,5762.0
UP,86,4615.0
UP,87,3263.0
UP,88,3022.0
UP,89,2508.0
UP,90,1955.0
UP,91,1676.0
UP,92,1484.0
UP,93,1247.0
UP,94,931.0
UP,95,882.0
UP,96,752.0
UP,97,627.0
UP,98,703.0
UP,99,741.0
UP,100,705.0
UP,101,745.0
UP,102,872.0
UP,103,809.0
UP,104,1289.0
UP,105,2117.0
UP,106,3542.0
UP,107,5314.0
UP,108,7834.0
UP,109,13687.0
UP,110,28773.0
UP,111,50816.0
UP,112,98091.0
UP,113,144315.0
UP,114,198490.0
UP,115,230367.0
UP,116,240444.0
UP,117,231190.0
UP,118,216515.0
UP,119,197880.0
UP,120,163941.0
UP,121,128890.0
UP,122,81700.0
UP,123,56088.0
UP,124,36131.0
UP,125,23399.0
UP,126,13705.0
UP,127,9530.0
UP,128,6831.0
UP,129,5098.0
UP,130,3089.0
UP,131,2318.0
UP,132,2035.0
UP,133,1709.0
UP,134,1376.0
UP,135,1151.0
UP,136,855.0
UP,137,776.0
UP,138,684.0
UP,139,612.0
UP,140,470.0
UP,141,377.0
UP,142,381.0
UP,143,366.0
UP,144,323.0
UP,145,303.0
UP,146,243.0
UP,147,240.0
UP,148,114.0
UT,1,0.0
UT,2,0.0
UT,3,0.0
UT,4,0.0
UT,5,0.0
UT,6,0.0
UT,7,0.0
UT,8,0.0
UT,9,0.0
UT,10,0.0
UT,11,0.0
UT,12,55.0
UT,13,59.0
UT,14,6.0
UT,15,9.0
UT,16,12.0
UT,17,24.0
UT,18,54.0
UT,19,158.0
UT,20,348.0
UT,21,505.0
UT,22,616.0
UT,23,554.0
UT,24,477.0
UT,25,482.0
UT,26,461.0
UT,27,516.0
UT,28,600.0
UT,29,490.0
UT,30,324.0
UT,31,302.0
UT,32,312.0
UT,33,325.0
UT,34,527.0
UT,35,859.0
UT,36,1515.0
UT,37,1685.0
UT,38,1566.0
UT,39,1486.0
UT,40,1388.0
UT,41,1955.0
UT,42,2632.0
UT,43,2538.0
UT,44,2367.0
UT,45,2654.0
UT,46,3331.0
UT,47,4012.0
UT,48,4685.0
UT,49,5390.0
UT,50,5977.0
UT,51,6375.0
UT,52,8736.0
UT,53,9749.0
UT,54,7773.0
UT,55,6196.0
UT,56,5280.0
UT,57,3830.0
UT,58,4008.0
UT,59,4463.0
UT,60,3111.0
UT,61,3123.0
UT,62,3036.0
UT,63,2507.0
UT,64,2155.0
UT,65,2173.0
UT,66,2324.0
UT,67,2708.0
UT,68,3203.0
UT,69,2966.0
UT,70,2519.0
UT,71,2788.0
UT,72,3335.0
UT,73,3161.0
UT,74,3142.0
UT,75,3622.0
UT,76,3872.0
UT,77,4366.0
UT,78,4413.0
UT,79,3914.0
UT,80,3871.0
UT,81,3365.0
UT,82,2676.0
UT,83,2326.0
UT,84,1977.0
UT,85,1854.0
UT,86,1577.0
UT,87,1293.0
UT,88,1022.0
UT,89,895.0
UT,90,634.0
UT,91,482.0
UT,92,455.0
UT,93,410.0
UT,94,344.0
UT,95,288.0
UT,96,339.0
UT,97,265.0
UT,98,230.0
UT,99,314.0
UT,100,336.0
UT,101,414.0
UT,102,431.0
UT,103,391.0
UT,104,476.0
UT,105,557.0
UT,106,839.0
UT,107,1204.0
UT,108,1531.0
UT,109,2199.0
UT,110,4300.0
UT,111,5765.0
UT,112,9313.0
UT,113,13924.0
UT,114,19988.0
UT,115,26030.0
UT,116,34604.0
UT,117,38581.0
UT,118,43218.0
UT,119,52369.0
UT,120,52849.0
UT,121,44856.0
UT,122,35931.0
UT,123,27562.0
UT,124,21055.0
UT,125,16643.0
UT,126,10141.0
UT,127,6466.0
UT,128,4000.0
UT,129,3038.0
UT,130,2324.0
UT,131,1892.0
UT,132,1325.0
UT,133,1029.0
UT,134,1128.0
UT,135,1109.0
UT,136,704.0
UT,137,491.0
UT,138,348.0
UT,139,296.0
UT,140,266.0
UT,141,240.0
UT,142,361.0
UT,143,466.0
UT,144,349.0
UT,145,235.0
UT,146,219.0
UT,147,198.0
UT,148,70.0
WB,1,0.0
WB,2,0.0
WB,3,0.0
WB,4,0.0
WB,5,0.0
WB,6,0.0
WB,7,0.0
WB,8,0.0
WB,9,0.0
WB,10,0.0
WB,11,0.0
WB,12,388.0
WB,13,388.0
WB,14,1059.0
WB,15,1385.0
WB,16,829.0
WB,17,786.0
WB,18,804.0
WB,19,864.0
WB,20,1054.0
WB,21,1652.0
WB,22,2316.0
WB,23,2605.0
WB,24,2818.0
WB,25,2958.0
WB,26,2972.0
WB,27,2833.0
WB,28,2873.0
WB,29,3180.0
WB,30,3997.0
WB,31,4520.0
WB,32,5653.0
WB,33,7222.0
WB,34,9604.0
WB,35,11756.0
WB,36,14894.0
WB,37,16168.0
WB,38,15937.0
WB,39,16400.0
WB,40,18542.0
WB,41,19838.0
WB,42,20526.0
WB,43,20817.0
WB,44,21596.0
WB,45,22164.0
WB,46,21853.0
WB,47,21170.0
WB,48,20922.0
WB,49,20935.0
WB,50,21366.0
WB,51,21792.0
WB,52,22320.0
WB,53,22467.0
WB,54,22290.0
WB,55,22280.0
WB,56,22376.0
WB,57,22734.0
WB,58,23455.0
WB,59,24220.0
WB,60,25193.0
WB,61,25859.0
WB,62,27429.0
WB,63,28521.0
WB,64,28577.0
WB,65,28090.0
WB,66,27873.0
WB,67,27730.0
WB,68,27408.0
WB,69,27104.0
WB,70,24901.0
WB,71,24272.0
WB,72,25106.0
WB,73,24676.0
WB,74,23079.0
WB,75,22251.0
WB,76,20881.0
WB,77,19518.0
WB,78,17260.0
WB,79,15635.0
WB,80,13413.0
WB,81,11158.0
WB,82,9269.0
WB,83,8071.0
WB,84,6359.0
WB,85,5807.0
WB,86,5543.0
WB,87,4821.0
WB,88,3687.0
WB,89,3007.0
WB,90,2402.0
WB,91,2055.0
WB,92,1697.0
WB,93,1409.0
WB,94,1234.0
WB,95,1227.0
WB,96,1197.0
WB,97,1175.0
WB,98,1289.0
WB,99,1346.0
WB,100,1411.0
WB,101,1509.0
WB,102,1555.0
WB,103,1629.0
WB,104,1889.0
WB,105,2145.0
WB,106,2709.0
WB,107,3630.0
WB,108,5050.0
WB,109,7819.0
WB,110,13109.0
WB,111,18840.0
WB,112,30092.0
WB,113,41010.0
WB,114,58840.0
WB,115,76553.0
WB,116,104596.0
WB,117,117817.0
WB,118,123083.0
WB,119,127840.0
WB,120,136482.0
WB,121,140595.0
WB,122,137750.0
WB,123,134355.0
WB,124,127336.0
WB,125,106288.0
WB,126,76521.0
WB,127,64174.0
WB,128,48106.0
WB,129,38143.0
WB,130,28401.0
WB,131,22250.0
WB,132,16132.0
WB,133,13590.0
WB,134,12420.0
WB,135,10984.0
WB,136,8440.0
WB,137,7108.0
WB,138,6485.0
WB,139,6175.0
WB,140,5760.0
WB,141,5453.0
WB,142,5305.0
WB,143,5186.0
WB,144,5077.0
WB,145,5109.0
WB,146,4849.0
WB,147,4762.0
WB,148,2191.0
